310110;Emulador PS2 + 3 Emuladores da Sony + 14 Emuladores Diversos + Xbox Classico;https://sites.google.com/view/psx-diver-xboxc/in%C3%ADcio;65.00
301110;Emulador PS2 + 11 Emuladores da Nintendo + 14 Emuladores Diversos + Xbox Classico;https://sites.google.com/view/ps2-nintendo-diversos-xboxc-ac/in%C3%ADcio;70.00
300110;Emulador PS2 + 14 Emuladores Diversos + Xbox Classico;https://sites.google.com/view/ps2-14-emuladores-xboxc-acesso/in%C3%ADcio;55.00
301010;Emulador PS2 + 11 Emuladores da Nintendo + Xbox Classico;https://sites.google.com/view/ps2-nintendo-xboxc-acesso/in%C3%ADcio;60.00
301011;Emulador PS2 + 11 Emuladores da Nintendo + Xbox Classico + Nintendo Switch;https://sites.google.com/view/ps2-nintendo-xboxc-switch-aces/in%C3%ADcio;90.00
311111;Emulador PS2 + 3 Emuladores da Sony + 11 Emuladores da Nintendo + 14 Emuladores Diversos + Xbox Classico + Switch;https://sites.google.com/view/psx-nintendo-d-xboxc-switch-ac/in%C3%ADcio;110.00
300101;Emulador PS2 + 14 Emuladores Diversos + Switch;https://sites.google.com/view/ps2-diversos-switch-acesso/in%C3%ADcio;65.00
300111;Emulador PS2 + 14 Emuladores Diversos + Xbox Classico + Switch;https://sites.google.com/view/ps2-nint-diversos-xboxc-ace/in%C3%ADcio;85.00
301001;Emulador PS2 + 11 Emuladores da Nintendo + Switch;https://sites.google.com/view/ps2-nintendo-switch/in%C3%ADcio;70.00
301101;Emulador PS2 + 11 Emuladores da Nintendo + 14 Emuladores Diversos + Switch;https://sites.google.com/view/ps2-nint-diversos-switch-acess/in%C3%ADcio;80.00
301111;Emulador PS2 + 11 Emuladores da Nintendo + 14 Emuladores Diversos + Xbox Classico + Switch;https://sites.google.com/view/ps2-nint-diversos-xboxc-switch/in%C3%ADcio;100.00
310011;Emulador PS2 + 3 Emuladores da Sony + Xbox Classico + Switch;https://sites.google.com/view/ps2---sony---xboxc---switch/in%C3%ADcio;85.00
310111;Emulador PS2 + 3 Emuladores da Sony + 14 Emuladores Diversos + Xbox Classico + Switch;https://sites.google.com/view/psx-diversos-xboxc-switch-aces/in%C3%ADcio;95.00
311011;Emulador PS2 + 3 Emuladores da Sony + 11 Emuladores da Nintendo + Xbox Classico + Switch;https://sites.google.com/view/ps2-sony-nint-xboxc-acesso/in%C3%ADcio;100.00
40000;Emuladores PS1, PS2, PSP e PS3 Com mais de 17161 Jogos;https://sites.google.com/view/psxupsell/in%C3%ADcio;20.00
40001;Emuladores PS1, PS2, PSP, PS3 + Nintendo Switch;https://sites.google.com/view/psx-switch/in%C3%ADcio;50.00
40010;Emuladores PS1, PS2, PSP, PS3 + Xbox Classico;https://sites.google.com/view/psx-xboxc/in%C3%ADcio;40.00
40011;Emuladores PS1, PS2, PSP, PS3 + Xbox Classico + Nintendo Switch;https://sites.google.com/view/psx-xboxc-switch-acesso/in%C3%ADcio;70.00
40100;Emuladores PS1, PS2, PSP, PS3 + 14 Emuladores Diversos;https://bit.ly/409J0ua;30.00
40101;Emuladores PS1, PS2, PSP, PS3 + Nintendo Switch + 14 Emuladores Diversos;https://sites.google.com/view/psx-switch-diversos/in%C3%ADcio;60.00
40110;Emuladores PS1, PS2, PSP, PS3 + Xbox Classico + 14 Emuladores Diversos;https://sites.google.com/view/psx-xboxc-diversos-acesso/in%C3%ADcio;50.00
40111;Emuladores PS1, PS2, PSP, PS3 + Nintendo Switch + Xbox Classico + 14 Emuladores Diversos;https://sites.google.com/view/psx-diversos-switch-xboxc/in%C3%ADcio;80.00
41000;Emuladores PS1, PS2, PSP, PS3 + 11 Emuladores da Nintendo;https://bit.ly/3JFx5wT;35.00
41001;Emuladores PS1, PS2, PSP, PS3 + Nintendo Switch + 11 Emuladores da Nintendo;https://sites.google.com/view/psx-switch-nitendo/in%C3%ADcio;65.00
41010;Emuladores PS1, PS2, PSP, PS3 + 11 Emuladores da Nintendo + Xbox Classico;https://sites.google.com/view/psx-nint-xboxc/in%C3%ADcio;55.00
41011;Emuladores PS1, PS2, PSP, PS3 + 11 Emuladores da Nintendo + Xbox Classico + Nintendo Switch;https://sites.google.com/view/psx-nint-xboxc-switch/in%C3%ADcio;85.00
41100;Emuladores PS1, PS2, PSP, PS3 + 11 Emuladores da Nintendo + 14 Emuladores Diversos;https://bit.ly/3TApsMQ;45.00
41101;Emuladores PS1, PS2, PSP, PS3 + Nintendo Switch + 11 Emuladores da Nintendo + 14 Emuladores Diversos;https://sites.google.com/view/psx-switch-nintendo-diversos/in%C3%ADcio;75.00
41110;Emuladores PS1, PS2, PSP, PS3 + Xbox Classico + 11 Emuladores da Nintendo + 14 Emuladores Diversos;https://sites.google.com/view/psx-xboxc-nint-diversos/in%C3%ADcio;65.00
41111;Emuladores PS1, PS2, PSP, PS3 + Xbox Classico + Nintendo Switch + 11 Emuladores da Nintendo + 14 Emuladores Diversos;https://sites.google.com/view/psx-xboxc-nint-diversos-switch/in%C3%ADcio;95.00
5111000;Emulador Arcade + 4 Emuladores da Sony + 11 Emuladores da Nintendo + 14 Emuladores Diversos;https://bit.ly/3lJrQo7;60.00
5100000;Emulador Arcade + 4 Emuladores da Sony;https://bit.ly/40zCKM4;35.00;
5110000;Emulador Arcade + 4 Emuladores da Sony + 11 Emuladores da Nintendo;https://bit.ly/3Z8RuAk;50.00
5101000;Emulador Arcade + 4 Emuladores da Sony + 14 Emuladores Diversos;https://bit.ly/3JMWWTM;45.00
5010000;Emulador Arcade + 11 Emuladores da Nintendo + 14 Emuladores Diversos;https://bit.ly/3JMWWTM;35.00
5010000;Emulador Arcade + 11 Emuladores da Nintendo;https://bit.ly/3KgofHP;25.00
5001000;Emulador Arcade + 14 Emuladores Diversos;httpss://bit.ly/3nilD35;20.00
5000000;Emulador Arcade;https://sites.google.com/view/digitalstoregamesarcadepossell;10.00
600000;Xbox 360 Com Todos Os Jogos Já Lançados.;https://sites.google.com/view/xbox360-xboxc-acesso/in%C3%ADcio;49.00
611100;Xbox 360 + 4 Emuladores da Sony + 11 Emuladores da Nintendo + 14 Emuladores Diversos;https://sites.google.com/view/xbox-360-sony-nintendo-div/in%C3%ADcio;94.00
611000;Xbox 360 + 4 Emuladores da Sony + 11 Emuladores da Nintendo;https://sites.google.com/view/xbox360-sony-nintendo/in%C3%ADcio;84.00
610100;Xbox 360 + 4 Emuladores da Sony + 14 Emuladores Diversos;https://sites.google.com/view/601100/in%C3%ADcio;79.00
600100;Xbox 360 + 14 Emuladores Diversos;https://sites.google.com/view/600100/in%C3%ADcio;59.00
601000;Xbox 360 + 11 Emuladores da Nintendo;https://sites.google.com/view/301000/in%C3%ADcio;64.00
611101;Xbox 360 + 4 Emuladores da Sony + Nintendo Switch + 11 Emuladores da Nintendo + 14 Emuladores Diversos;https://sites.google.com/view/digital-store-games/in%C3%ADcio;124.00
611001;Xbox 360 + 4 Emuladores da Sony + Nintendo Switch + 11 Emuladores da Nintendo;https://sites.google.com/view/611001?usp=sharing;114.00
610101;Xbox 360 + 4 Emuladores da Sony + Nintendo Switch + 14 Emuladores Diversos;https://sites.google.com/view/610101/in%C3%ADcio;109.00
600001;Xbox 360 + Nintendo Switch;https://sites.google.com/view/6100011/in%C3%ADcio;79.00
610000;Xbox 360 + 4 Emuladores da Sony;https://sites.google.com/view/xbox360-4emuladores-sony/in%C3%ADcio;69.00
610001;Xbox 360 + 4 Emuladores da Sony + Switch;https://sites.google.com/view/xbox360-4emuladores-sony/in%C3%ADcio;99.00
601001;Xbox 360 + 11 Emuladores da Nintendo + Switch;https://sites.google.com/view/6010011/in%C3%ADcio;94.00
600101;Xbox 360 + 14 Emuladores Diversos + Switch;https://sites.google.com/view/60010111/in%C3%ADcio;89.00
601101;Xbox 360 + 11 Emuladores da Nintendo + 14 Emuladores Diversos + Switch;https://sites.google.com/view/6111010/in%C3%ADcio;104.00
700000;Mais de 10000 Ebooks com Direito de Revenda (PLR) validados e prontos para revender.;https://drive.google.com/drive/folders/12H_UiKL4kYSBl9JLgMI6tctUgTtjEG0_?usp=sharing;5.90
