1;52 Emu Poss Sell;https://sites.google.com/view/digital-store52emu-xbox-saturn/in%C3%ADcio;60.00;https://www.mercadopago.com.br/checkout/v1/redirect?pref_id=1250513859-85ad2a76-0faa-414b-9858-7e6abd5da2c6
2;PSX Poss Sell;https://sites.google.com/view/psxupsell/in%C3%ADcio;15.00;;https://www.mercadopago.com.br/checkout/v1/redirect?pref_id=1250513859-c39163c9-67c4-4fa6-994a-81c69bbacd98
3;PS2 Poss sell;https://sites.google.com/view/posvendaps2/in%C3%ADcio;15.00;;https://www.mercadopago.com.br/checkout/v1/redirect?pref_id=1250513859-dca979bb-2b10-4802-8121-033282d6acc2
4;Arcade Poss Sell;https://sites.google.com/view/digitalstoregamesarcadepossell/in%C3%ADcio;15.00;;https://www.mercadopago.com.br/checkout/v1/redirect?pref_id=1250513859-4a11f1e3-1814-424f-b5e1-2dca2a05d583
31;Plataforma Multigames + Nintendo Switch;https://sites.google.com/view/52emu-switch/in%C3%ADcio;60.00;https://www.mercadopago.com.br/checkout/v1/redirect?pref_id=1250513859-e6008150-a2d2-45d2-9015-b52e04a5e54d
20000;Plataforma Multigames.;https://sites.google.com/view/digital-store52emu-xbox-saturn/in%C3%ADcio;30.00;https://www.mercadopago.com.br/checkout/v1/redirect?pref_id=1250513859-8fd3a8ba-7c70-40b9-9798-fa394fd1b176
20110;Plataforma Multigames + Xbox Classico + Sega Saturn;https://sites.google.com/view/digital-store-gamesxboxcsaturn/in%C3%ADcio;60.00;https://www.mercadopago.com.br/checkout/v1/redirect?pref_id=1250513859-a44d68fc-37d1-4fb4-8c3f-040a527fd662
20100;Plataforma Multigames + Xbox Classico;https://sites.google.com/view/digital-store-52emu-xboxc/in%C3%ADcio;50.00;https://www.mercadopago.com.br/checkout/v1/redirect?pref_id=1250513859-ded5d787-c307-4ca8-88fb-db9239a4a9e8
20010;Plataforma Multigames + Sega Saturn;https://sites.google.com/view/52emu-saturn/in%C3%ADcio;40.00;https://www.mercadopago.com.br/checkout/v1/redirect?pref_id=1250513859-254768c6-38a6-42a6-8b8e-0f63e8d8e765
21110;Plataforma Multigames + Nintendo Switch + Xbox Classico + Sega Saturn;https://sites.google.com/view/52emu-switch-xboxc-saturn/in%C3%ADcio;90.00;https://www.mercadopago.com.br/checkout/v1/redirect?pref_id=1250513859-69ed7e81-2ff1-4edd-a82c-b9df33486fad
21100;Plataforma Multigames + Nintendo Switch + Xbox Classico;https://sites.google.com/view/52emu-switch-xboxc/in%C3%ADcio;80.00;https://www.mercadopago.com.br/checkout/v1/redirect?pref_id=1250513859-c97fe90e-f37d-4879-a2f7-34617ae6571d
